"";"CTL.1";"CTL.2";"CTL.3";"CTL.4";"PD1.1";"PD1.2";"PD1.3";"PD1.4";"CMP.1";"CMP.3";"CMP.4"
"TC0X00002556.mm.2";7,74489617774649;7,75121947615838;7,48663538193246;7,45805041560658;7,52547183896045;7,75483758268995;7,51187304712135;7,97534806788656;7,50879307869117;8,02981810405999;7,09438925300225
"TC0800000889.mm.2";4,50085896065045;2,3529118017335;3,20972646117765;3,508588650961;3,16027224915865;2,58406229670523;2,47822792801017;4,07520126243405;3,23569999235162;2,78766457350792;3,69630623167596
"TC0700000847.mm.2";9,99239383017055;9,95589451797094;10,4962873330967;10,3901371855163;10,3434160397218;10,326012651932;9,84158874920767;10,103680521227;9,60264492275374;9,22382082848731;10,0689174642092
"TC1300002691.mm.2";4,76358715904215;6,12405161111527;6,69260221153639;5,93125007935078;6,85528245520409;7,60127699940051;6,90495231201534;6,24834563276513;6,65084763505221;7,89534342705316;6,85115258418426
"TC1400002120.mm.2";6,57041696281495;7,35348913293695;7,74219941941806;6,75086731623507;8,02514176113967;8,80761856502754;7,27967960788615;8,29757241084652;7,7438253657912;9,24274140508854;7,08465484805567
"TC1400002866.mm.2";5,02603144482852;5,29721951808556;5,93152909345945;4,50921922529627;5,53017009678596;5,47799268759089;5,76810319793929;4,73492414221833;5,87632718942358;6,15848785475575;5,90038770244049
"TC1400002865.mm.2";5,55315581487851;5,81561039070276;5,56635204326759;5,05230691521601;5,47524719797703;4,29790819260235;5,31553453878035;4,86907677478622;5,22032702366329;4,87801866484924;5,48584557929284
"TC1400002117.mm.2";4,62288806899454;4,1789986748164;5,61651928482821;4,05727943527985;4,73751885803296;4,04047545601639;3,96220019515817;2,91970900559037;4,37783978248948;4,19035171083732;4,85243270046714
"TC1300002692.mm.2";3,57327136500662;4,10469925577211;3,94298128651723;3,79730435094196;4,27263975652719;4,58947212157604;5,03695537978976;3,57150154548052;5,81098297114658;6,48065976345929;5,45608445904684
"TC0200002295.mm.2";10,3782771998485;10,4211762238505;10,5483392394501;10,581741509576;10,4238936769469;10,3820055225367;10,1042839997916;10,3485522510616;10,3517649779979;10,3805739910954;10,5504925955212
"TC1300000248.mm.2";9,36086793560582;9,17877673005123;9,19522945787151;9,1437503977756;9,405587433957;9,0441989665611;9,33294285170181;9,24857783122493;8,8741707681749;8,56128527446474;9,12882155053058
"TC1500000662.mm.2";10,2243403750084;10,2510755675489;10,271071055801;10,4739583292311;10,1678262312468;10,0148756225025;9,89426668223292;10,0067853487988;10,0223920374705;9,9300196700968;10,1054605509804
"TC1700001905.mm.2";11,4200721916636;11,7806068049981;11,6147804161495;11,4099296597902;11,9129035209536;12,3848090268234;11,6850940346595;11,7979483022249;12,015987413138;12,5730897772692;11,7348061640011
"TC1700002781.mm.2";10,4962796265381;11,0280969368197;10,8228754976686;10,536122062751;11,2270700112641;11,6736808763148;10,4362289589876;11,2332948549128;11,452945302504;12,3477873121216;10,9424444971613
"TC1700002816.mm.2";7,29517909484578;7,21433641345017;6,49451757855476;6,39822841732279;7,22631034212922;7,78066294665365;7,7321028648836;7,20504224824661;8,1375552277117;9,39399195164067;7,76581007470058
"TC1700001998.mm.2";2,75984562429933;2,28107542087774;2,20694793807249;2,19671840743152;2,11999152228798;2,53955699535498;2,61565811941604;2,45741390448534;2,3945780707729;2,88610134969851;2,55470304366094
"TC1700002782.mm.2";10,112492822809;10,5202956524515;10,4006033639724;10,0871081951198;10,8255396384478;11,2724393500426;10,9549852346149;10,9130942529664;11,0098550840466;11,7585315616085;10,4887206538305
"TC1700001892.mm.2";12,2637090923417;12,5235609217385;12,5282528149522;12,3070226377404;12,572259600855;12,7069089130114;12,1440544278871;12,5066514513515;12,5163610638046;12,9129901760217;12,5503478627649
"TC1700001886.mm.2";8,90733245570813;8,8984896345901;8,89596836775704;8,92861895916037;9,13444946816692;8,82595664004077;8,96604980342297;9,011968337577;8,86757504440687;8,45875433800851;9,03541428173718
"TC1700002811.mm.2";8,96360689613909;8,97749011407264;8,98354727216362;9,40290244888052;9,0525122386372;8,96212410875266;8,74583744249566;8,72083627745782;8,98363854919476;9,22571857597715;9,01711595087196
"TC1700002810.mm.2";5,17138338179557;5,80574570185756;5,57698215191908;5,59459172839132;5,98816134329292;6,07414562247235;6,52038359960872;5,90883834523858;5,09195298646877;6,76214033571072;6,15914452374586
"TC1700002020.mm.2";2,32415815273658;2,78970063259452;2,30140040809761;2,69080003776909;2,29276690417778;2,21889058273441;2,71174814361595;2,26104303586083;2,57237122787507;2,34457405393535;2,62946993148821
"TC1700002071.mm.2";4,76844190263999;4,30811863532464;4,2179729867764;4,53159687316985;4,53099775247074;4,81931480510894;5,43686985541075;4,58006843214052;7,5550867438222;9,1161949432487;6,27816291951557
"TC1700000765.mm.2";8,46043113843559;8,8234433489394;8,75023350866267;8,77503083351704;8,9701323698012;9,30940720278434;8,42824423715032;9,35478353898562;8,63252496538532;9,40549411582654;8,8213704468269
"TC1700002030.mm.2";1,91782585942022;1,81405159243456;1,7724127575555;2,10829470112061;2,33380073937988;1,91655185999664;1,70389868382539;1,91770538398886;2,49063799064815;1,72876075522612;2,50574188956233
"TC1700000618.mm.2";9,38499648611518;10,0493067358914;9,96443550010077;9,30877920611647;10,4937574122173;10,4787104613348;9,78392448051836;10,5251304019645;10,6824903762349;10,4482884935667;9,95036894249637
"TC1700002780.mm.2";11,4366637643838;11,8039975306333;11,629099449389;11,4641206001496;11,8118657045207;12,0141638938918;11,3726553008237;11,8445823419496;11,8160270739575;12,1442266071544;11,5274768167761
"TC1700002779.mm.2";8,38323593683085;8,7529706302474;8,51699340174953;8,57974563243057;8,91483298659739;9,64781459186885;8,57117762758146;8,90244708786739;8,84308686628597;10,2093820700041;8,50144116671827
"TC1700000614.mm.2";2,99539419615194;3,26261122405392;3,82687038572127;3,3366002930888;3,86191426882156;3,56674108194771;3,02362948662246;3,18260267756939;3,22202257735549;5,53627001011694;2,97420123923168
"TC1700000625.mm.2";5,29871877847299;4,85191144699851;5,03585397799463;4,03625633750015;4,75271455425631;5,24601171456097;3,64252449231578;5,01470151213667;4,35081274266148;6,25993633193808;3,78310816195869
"TC1700002791.mm.2";4,75011434740155;4,73346930877226;4,77282522094947;4,63631640552513;5,14730528753567;4,87098903493589;4,7260920349774;5,24211247014727;4,52075242696743;4,80706484458084;5,01832269042215
"TC1700000688.mm.2";4,16155809508419;4,85344873899232;4,76089543152895;4,7065879251308;4,61238773165203;4,82469053705523;4,64839060689869;4,6768504066698;4,87416709111462;5,17657801045252;4,98530092210227
"TC1700000682.mm.2";6,1773593080695;6,30992070947649;6,07304476370283;6,54719740813575;6,36269737258282;6,47060080281327;6,22084645490615;6,50425766811484;6,7660936013643;7,01667310602126;6,58717496738541
"TC1700000684.mm.2";8,36720853939844;8,29705170405578;8,18751168234849;8,32567185393832;8,43438099228933;8,74592507443648;8,35868220217319;8,430354348965;8,73139430346175;9,64417399381262;8,87845268623377
"TC1700000685.mm.2";7,93359764095523;8,47342087916689;8,22432609101018;7,99854366009968;8,50863266550295;8,87769002242453;8,69431286715179;8,59384533908198;8,91303838284271;9,92159345601717;8,79405760019172
"TC1700002823.mm.2";10,3879001061432;10,8055585099543;10,7744561967683;10,6620783931858;10,9832212055921;11,2259171423087;10,5446284896148;10,9057315618185;10,9721178768973;11,5310048117625;10,8382356399157
"TC1700002819.mm.2";9,92792559652449;10,6443029479035;10,72624635177;10,3362339886578;11,0681461597822;11,5030733295403;10,7813535542787;10,7643116276809;10,9794400101736;12,0025346019072;10,7387789321596
"TC1700001993.mm.2";5,6162892814563;6,11439406066328;6,36857423977911;5,47395820588318;6,36580855932816;6,97224751548698;6,78833782489573;6,19464144398714;6,69775167368497;7,23837576143247;6,46214000751142
"TC1700002006.mm.2";4,05662034634201;4,08811216266324;3,88333577551057;4,24379998355317;3,93792077571077;3,95451317421924;3,8818780553543;4,04372617675083;4,26903836798563;4,01981662676918;4,18025900623881
"TC0300003134.mm.2";1,94341145885537;2,28953157165351;2,33105382100943;2,44450217379086;1,82317683242115;1,88067386113862;2,55840136998808;2,09286074066565;1,87112916827805;2,25851268715132;2,23385072792294
"TC0100003301.mm.2";7,8595269542952;8,04800020580369;8,23302421738335;8,20928658320118;8,46185499603057;8,2239929902578;7,01477793767572;8,15355780991723;7,87928670868575;8,55787241075196;8,38528533340271
"TC0100003671.mm.2";10,4528983701171;10,4184568826923;10,4123158394302;10,6233088601124;10,275176172985;10,3272193762022;10,6138688854603;10,3444053257714;10,488789026149;10,3820212815831;10,3438572328798
"TC1100004100.mm.2";11,5063757117506;11,4113204165385;11,5299919984565;11,5953954943238;11,284216246948;11,2896846145896;11,0056177109941;11,257467830039;11,2538539666318;11,2600138419492;11,3263829714298
"TSUnmapped00000030.mm.2";1,95048355624432;1,39582762337416;1,71503706594395;1,76740743514548;1,73089807160676;1,30868607912778;1,49955451346877;2,09894930156586;1,5740146349827;1,58761752388543;1,66863770455229
"TC0300002955.mm.2";9,13610169293189;9,12380226780573;9,22750059678057;9,29683702678863;9,06648048456805;8,87269859183759;9,11640854872031;9,04823619365803;8,9399203896962;8,25784425799842;9,05106485205402
"TC0X00001533.mm.2";9,32835226925193;9,36581810829031;9,26574355425774;9,49449180347728;9,32395024576264;9,1472427476305;9,26676962095462;9,46756635098957;9,11672257443499;9,06802046644803;9,5058976434697
"TC1000001133.mm.2";4,03440638708928;3,52294562931633;3,38917165984975;4,65049016869633;3,3273358812285;2,77841370397928;4,39983199496434;2,91940872700928;3,29443804927456;3,15024073377412;2,89571064073953
"TC1100002805.mm.2";3,95131983992721;3,38945927524775;3,87698407117999;3,28071318459356;3,56744779614169;3,61572670395234;3,81285114334877;3,23165470860696;3,15232449368358;2,87152420280002;2,93780971719057
"TC0800000625.mm.2";3,7831705523578;4,10516971474134;3,82103696362799;4,2348370223688;4,10984933529713;3,60537203508495;3,46042664939037;4,11060925222005;3,73384847201616;3,53655027465403;3,30392798701507
"TC0200004690.mm.2";2,14034391623624;2,53182883728137;2,43832043967073;2,68516120097451;1,94778017985158;2,33534271120213;2,10754361897577;2,05821514228364;2,65413921901468;2,15782933808963;2,29393838631416
"TC1100003766.mm.2";8,60575242850281;8,70788004963237;8,57639194162088;8,8029004330695;8,98177187766587;9,02061143419772;8,37684032679761;8,80558599997021;8,51835071466023;8,53875921027647;8,55676830647531
"TC1800001200.mm.2";8,68441142482265;8,53879153965333;8,56516959445521;8,65257663153306;8,43402415383112;8,41257913719541;9,02433878749896;8,65387793229656;8,28427980085374;8,71004709985412;8,64304165761299
"TC1700001521.mm.2";2,98031685112421;3,3397609879744;3,2536472722219;2,9975781305961;3,69125672017447;3,05226903791849;3,61434732233538;3,22130978276699;4,38212033995389;2,66083546359438;2,97168703105575
"TC1500001548.mm.2";4,0737697383162;4,20036334041184;3,43373737769808;3,81759870672653;3,33848950204174;4,45032204330299;4,30494648117217;4,30041662189935;4,33948995385839;3,67370528637932;4,66331427252598
"TC0800001257.mm.2";3,36344503276405;3,00120280854512;3,2731350538434;2,87435662273329;3,0030858156396;2,44712067524484;2,06451433778033;2,57559784609556;2,73044167967798;2,86012932504956;2,90428722993934
"TC1100000335.mm.2";3,84051571220023;3,72544253124484;3,88184016243801;3,84166392186891;3,70692740675785;3,9586367551386;4,27331416718408;3,83821929286287;4,48351030230846;4,18062607995662;3,64510139106544
"TC0700003912.mm.2";2,41465806250372;1,6845521086823;2,71794144298791;2,58565161871251;2,09770365347416;1,97103461804319;2,09583010722745;1,69877969709397;2,26348974681829;2,53318477248943;2,12775320237292
"TC0700003914.mm.2";2,49324326671612;2,31830808340207;2,96925561470786;2,5175807104971;2,28797922798889;2,51360737345177;3,16176680944762;2,53617654251034;2,70662625372384;2,34919764248774;2,56382260882825
"TC0200003357.mm.2";1,71648235766252;1,30734289791885;1,90302943893612;1,92441696154839;1,71846923843437;1,493856165447;2,26890717201116;1,83485329685613;2,66726900014247;3,33621108510201;1,54272128825796
"TC0X00003376.mm.2";6,75522410220857;6,69062283920573;7,02995644961955;6,79399792883671;6,66169788015759;6,72109578648317;6,64257445314473;6,5534938826592;6,50324583132545;6,72583948563658;6,84752753967142
"TC1600000214.mm.2";2,76313138058805;3,84867929519297;3,28750141683027;3,8748277179828;3,2718700552693;2,9897363353505;3,01171025017813;3,38531731243148;3,27324675062091;3,94056708889782;3,63401765086261
"TC0X00002441.mm.2";8,74138814953709;8,47155040469449;8,85631609489272;8,80920452068032;8,85194299687163;8,73282223601026;8,45123616767614;9,00802401967364;8,80472679319862;8,76983017989175;8,89962891657571
"TC0200002308.mm.2";5,96145676593387;6,67499829624973;6,33505658748909;5,86078976158609;6,77826786052655;7,3943411155877;6,37597235571816;7,02709749878049;7,05742970301432;8,54916930881425;6,62164770421574
"TC1600000529.mm.2";7,20889572002029;7,66606249357549;7,45703507709603;6,99876427872535;7,90321768718802;8,58405372218084;8,17184589919158;7,98000010719394;8,19159609731388;9,32184466234068;7,54899476016825
"TC1300001330.mm.2";8,46532012004899;8,2610427709286;8,50096974279692;8,31642570110669;8,3028710286507;8,34944975274925;7,30342541601292;8,15486771611358;7,77502598540549;7,5738782623386;8,26562641877864
"TC1000000813.mm.2";5,13411268476899;5,14326812083732;5,39965464163812;5,93531720428417;5,39676101333725;5,90620671527112;4,42286099731976;5,54185462526115;4,83903002218996;5,10872045999143;5,42937376483845
"TC0300002337.mm.2";2,9949227029332;3,40009400608604;3,84291159211519;2,91004716950077;4,20837885597444;4,11719252561152;3,4169707590806;3,61952967109215;3,5328412502502;3,75687329852241;3,69665868349006
"TC0600003114.mm.2";9,45431966123711;9,80950209668274;9,72457537714874;9,54445012009685;10,0043112823023;10,4950245841522;9,46164594070897;10,085787072824;9,97743597245904;10,8232812775787;9,61041763721246
"TC1100003784.mm.2";3,80456637724544;3,57094472244347;3,64181995495962;3,78958428096735;3,57038941986235;4,0915143022847;3,92651815349724;3,86878045249616;4,15858349614564;3,36973648999619;4,31806675825254
"TC1000000312.mm.2";9,15501593090865;9,11839173117829;9,03711568695121;8,90003155674857;8,85375208205535;8,77313959755339;8,50632964513335;9,02059650577618;8,5746776255801;8,37591736260006;8,71615410069154
"TC1800001220.mm.2";9,92731252202605;9,89473901684051;9,99037956252173;10,0042934780405;9,96706657138174;9,91430154522746;10,0880389275933;9,7130230089411;9,76312880980832;9,63001904841338;9,6429572856888
"TC0X00001787.mm.2";7,65993950255431;7,80954106957475;7,76818399291486;8,09801263464864;8,03842093226696;7,75624403308538;7,99099841284573;7,77817292355334;7,37043756400316;7,48116469410116;7,9619679455246
"TC0200004539.mm.2";4,86538139250546;4,79617082946456;4,23324685931447;5,21270124782199;4,89941748344289;5,02342416797709;4,68729557507867;5,10122637578905;5,34550599035021;5,90890764440602;5,23449837836818
"TC0300000707.mm.2";10,5098239895386;10,4133212805777;10,4338180687178;10,4508039771343;10,5185457356277;10,4601536962195;10,3319516314855;10,4099018831367;10,3165256992688;10,7458542956867;10,4455055962796
"TC1300001683.mm.2";3,24384442992983;2,85335900962453;3,67695964020385;3,74060177551648;2,84541089797134;2,69167318980782;4,19020415779682;3,43045354095722;3,11149608429867;4,15362691635198;2,99896813218734
"TC1700000998.mm.2";8,36042757288958;8,35648559114061;8,36738371617494;8,36268124197733;8,18621878052677;8,2910722603206;8,37828485243191;8,58036775377611;8,35819645338208;8,36361081810051;8,04022026425439
"TC0500000385.mm.2";8,61727375605379;8,54390585748796;8,53107063891022;8,41607199657017;8,76340636748043;8,90867807055695;8,64023796769748;8,78252069342336;8,65961838493547;8,82395608553871;8,68473972570076
"TC0600003314.mm.2";5,46212439516927;6,0342648576284;5,68979115614345;5,84793013017825;5,15578736875607;5,60510912420232;5,26586331363094;5,53352234410529;6,42719016413201;6,36781943506166;5,93725081673404
"TC1800001193.mm.2";6,29714499648503;6,00767291887511;5,90771642589772;6,53114418182893;5,66442337341322;5,6533793773844;6,1396962284124;5,71173856722266;5,88222096514905;5,72751604514557;6,00185140593432
"TC1900000560.mm.2";6,50825226910207;6,37091951919074;6,16383211500636;5,81455976599508;6,27876507380702;5,59200407096298;6,3979929872231;6,16490598581655;6,13820776114899;5,34854813739102;5,98376862147916
"TC1500000545.mm.2";2,47712226675056;1,83160525047871;2,08926619266291;2,07876766218078;2,024229514143;2,04612069359135;2,13000744604635;2,08983567140911;2,10285369624155;1,97269245585835;1,81777066072609
